applicant_id,name,age,gender,state,district,lat,lng,employment,monthly_income_inr,loan_type,loan_amount_inr,loan_tenure_months,is_agricultural,crop_type,land_acres,ndvi_score,rainfall_30d_mm,phone,email,device,browser,application_timestamp,cibil_score,existing_loans,default_history,dti,default_probability,outcome,app_velocity_30d,email_age_days,phone_age_days,ip_geo_mismatch,device_shared_count_30d,disposable_email,fraud_score
APP002019,Applicant 2019,44,F,Maharashtra,Nashik,19.8499,73.7016,Salaried,19369,Tractor,588000,60,1,Groundnut,10.06,0.631,-52.1,+918649690770,arjun22@tempmail.com,iPhone,Chrome,2026-08-11T15:49:00,850,1,0,0.011,0.009,1,1,1806,1098,0,0,1,0.6225
APP002020,Applicant 2020,22,F,Maharashtra,Aurangabad,19.5387,74.9659,Farmer,17736,Tractor,594000,60,1,Sugarcane,11.4,0.665,-41.9,+918456306766,priya54@rediffmail.com,Feature-Phone,Safari,2026-08-07T13:55:00,665,1,0,0.012,0.028,1,1,1821,1146,1,0,0,0.5
APP002021,Applicant 2021,54,M,Rajasthan,Jodhpur,25.8905,72.8167,Farmer,21570,Personal Loan,96000,24,1,Vegetables,7.43,0.564,-33.7,+918604797963,anita26@gmail.com,Other-Android,Opera,2026-08-19T21:13:00,559,1,1,0.004,0.0762,0,1,2386,310,0,0,0,0.1824
APP002022,Applicant 2022,40,F,MP,Bhopal,23.22,77.4034,Farmer,27053,Used Car,329000,48,0,,0.0,0.0,0.0,+918858224276,kavita10@yahoo.com,Feature-Phone,InApp,2026-08-27T20:38:00,689,1,0,0.006,0.0307,1,1,90,833,0,0,0,0.1824
APP002023,Applicant 2023,21,M,Maharashtra,Latur,18.3131,76.4873,Gig Worker,14823,Mobile Loan,14000,9,0,,0.0,0.0,0.0,+919240617413,manoj44@yandex.com,iPhone,Chrome,2026-08-14T19:12:00,635,0,0,0.002,0.0251,2,2,1563,391,0,0,1,0.6792
APP002024,Applicant 2024,31,F,Rajasthan,Jodhpur,26.579,73.0597,Farmer,24292,Consumer Durable,8000,12,0,,0.0,0.0,0.0,+919674833330,suresh55@outlook.com,Android-Samsung,InApp,2026-08-21T12:06:00,610,0,0,0.001,0.027,2,2,1,246,0,0,0,0.2232
APP002025,Applicant 2025,36,F,Gujarat,Rajkot,22.3172,70.8756,Farmer,21063,Tractor,708000,60,1,Sugarcane,10.49,0.933,66.6,+919304928074,rahul94@rediffmail.com,Android-Realme,Chrome,2026-08-04T11:56:00,489,0,1,0.012,0.0669,0,1,1144,772,0,0,0,0.1824
APP002026,Applicant 2026,27,F,Tamil Nadu,Salem,11.4058,78.1258,Self Employed Business,17620,Tractor,646000,60,1,Soybean,8.13,0.42,37.2,+917322813062,arjun12@outlook.com,iPhone,InApp,2026-08-24T11:50:00,592,2,0,0.013,0.0526,2,1,116,931,0,0,0,0.1824
APP002027,Applicant 2027,29,F,Tamil Nadu,Madurai,9.7619,78.2008,Self Employed Business,24987,Three Wheeler,209000,36,0,,0.0,0.0,0.0,+917767248867,suresh15@yandex.com,Other-Android,Edge,2026-08-04T15:29:00,787,1,0,0.005,0.022,1,1,1746,380,1,0,1,0.8808
APP002028,Applicant 2028,50,M,Rajasthan,Jodhpur,26.2112,73.1017,Farmer,12296,Consumer Durable,26000,12,0,,0.0,0.0,0.0,+918197997699,manoj67@rediffmail.com,Android-Realme,Chrome,2026-08-03T20:02:00,658,3,0,0.004,0.0736,2,2,766,769,1,0,0,0.5622
APP002029,Applicant 2029,40,M,Telangana,Warangal,18.181,79.4324,Farmer,24128,Used Car,386000,48,0,,0.0,0.0,0.0,+918475023940,kavita12@gmail.com,Android-Samsung,Firefox,2026-08-14T21:53:00,491,1,0,0.007,0.0598,0,1,1629,670,0,0,0,0.1824
APP002030,Applicant 2030,39,M,Karnataka,Mysuru,12.3474,76.2569,Gig Worker,22822,Two Wheeler,74000,24,0,,0.0,0.0,0.0,+918371454339,rahul82@yahoo.com,Android-Xiaomi,Edge,2026-08-01T09:47:00,651,2,0,0.003,0.0511,2,1,1,672,0,0,0,0.1829
APP002031,Applicant 2031,65,F,Karnataka,Belagavi,15.8304,74.8369,Gig Worker,12439,Two Wheeler,80000,24,0,,0.0,0.0,0.0,+918999343829,deepa56@rediffmail.com,iPhone,Edge,2026-08-28T16:20:00,590,1,0,0.006,0.0434,2,2,973,71,0,0,0,0.223
APP002032,Applicant 2032,49,F,UP,Varanasi,25.459,82.9251,Farmer,12407,Used Car,404000,48,0,,0.0,0.0,0.0,+918227395668,manoj54@yandex.com,Android-Realme,Edge,2026-08-27T12:23:00,721,1,0,0.015,0.0284,1,2,1688,816,0,1,1,0.7773
APP002033,Applicant 2033,36,F,Rajasthan,Jaipur,26.8968,75.7019,Farmer,22908,Used Car,430000,48,0,,0.0,0.0,0.0,+917892494461,kavita23@gmail.com,Android-Realme,InApp,2026-08-03T12:18:00,707,0,0,0.009,0.0197,1,1,305,2480,0,0,0,0.1824
APP002034,Applicant 2034,41,F,Tamil Nadu,Salem,11.6148,78.3177,Driver,12913,Tractor,760000,60,1,Soybean,11.47,0.749,9.9,+919441792422,manoj17@rediffmail.com,Android-Realme,InApp,2026-08-06T08:21:00,712,0,0,0.022,0.0164,1,1,245,772,0,0,0,0.1824
APP002035,Applicant 2035,51,M,Karnataka,Tumakuru,12.9901,77.414,Self Employed Business,16992,Personal Loan,152000,24,0,,0.0,0.0,0.0,+917486558500,kavita39@gmail.com,Feature-Phone,Safari,2026-08-23T16:08:00,582,0,0,0.008,0.0303,2,1,209,1261,0,0,0,0.1824
APP002036,Applicant 2036,29,M,Maharashtra,Nashik,20.0888,73.7603,Salaried,24449,Used Car,562000,48,0,,0.0,0.0,0.0,+919122337203,ramesh54@yandex.com,Android-Samsung,InApp,2026-08-11T13:44:00,740,1,0,0.011,0.016,1,1,852,354,0,1,1,0.7311
APP002037,Applicant 2037,25,M,Rajasthan,Jodhpur,26.4774,72.9948,Driver,14026,Tractor,538000,60,1,Vegetables,2.75,0.887,-26.0,+918024281007,priya10@yahoo.com,Android-Samsung,Chrome,2026-08-07T18:05:00,702,0,0,0.014,0.0168,1,1,697,878,0,0,0,0.1824
APP002038,Applicant 2038,32,M,Rajasthan,Jaipur,26.9522,76.0459,Daily Wage,14241,Tractor,962000,60,1,Paddy,2.22,0.826,25.1,+917293310725,anita26@tempmail.com,Android-Xiaomi,Edge,2026-08-13T17:51:00,731,0,0,0.025,0.0208,1,1,787,891,0,0,1,0.6225
APP002039,Applicant 2039,48,F,UP,Varanasi,25.0032,83.0921,Salaried,18478,Used Car,360000,48,0,,0.0,0.0,0.0,+918171997128,kavita64@yahoo.com,iPhone,Chrome,2026-08-21T10:16:00,760,0,0,0.009,0.0101,1,1,1916,2015,0,0,0,0.1824
APP002040,Applicant 2040,39,F,Maharashtra,Latur,18.1508,76.3745,Gig Worker,17218,Tractor,1159000,60,1,Paddy,3.85,0.896,-22.1,+918424204436,rahul78@yandex.com,Android-Realme,Edge,2026-08-08T09:09:00,625,0,0,0.025,0.027,2,4,1415,30,0,0,1,0.7781
APP002041,Applicant 2041,40,F,Gujarat,Rajkot,21.9295,70.6347,Farmer,21515,Two Wheeler,92000,24,1,Paddy,8.37,0.648,50.7,+918520228107,suresh36@rediffmail.com,Android-Samsung,InApp,2026-08-13T18:21:00,655,1,0,0.004,0.0345,2,2,222,622,1,0,0,0.5622
APP002042,Applicant 2042,35,F,Tamil Nadu,Madurai,9.7429,78.2285,Salaried,30991,Tractor,645000,60,1,Sugarcane,2.35,0.7,69.0,+919008768503,arjun78@outlook.com,Android-Samsung,Chrome,2026-08-27T20:13:00,828,3,0,0.008,0.0256,1,1,1390,194,0,0,0,0.1824
APP002043,Applicant 2043,34,M,Karnataka,Belagavi,15.5606,74.2625,Farmer,11066,Two Wheeler,46000,24,0,,0.0,0.0,0.0,+919587779117,pooja63@yandex.com,Android-Xiaomi,InApp,2026-08-22T09:09:00,683,0,0,0.004,0.0215,1,4,1,890,0,0,1,0.7778
APP002044,Applicant 2044,55,F,UP,Varanasi,25.64,82.9397,Salaried,27257,Consumer Durable,53000,12,0,,0.0,0.0,0.0,+919007330878,ramesh94@rediffmail.com,Other-Android,InApp,2026-08-22T19:46:00,641,0,0,0.004,0.0149,2,1,2524,1145,0,0,0,0.1824
APP002045,Applicant 2045,37,M,UP,Lucknow,26.9857,80.6506,Farmer,21674,Two Wheeler,107000,24,0,,0.0,0.0,0.0,+918783338461,rahul72@yahoo.com,Android-Xiaomi,Edge,2026-08-26T12:20:00,711,0,0,0.005,0.0193,1,1,316,652,0,0,0,0.1824
APP002046,Applicant 2046,38,F,Rajasthan,Jodhpur,25.9471,72.7766,Daily Wage,19785,Personal Loan,108000,24,0,,0.0,0.0,0.0,+919382801459,kavita74@tempmail.com,Android-Xiaomi,InApp,2026-08-26T15:22:00,644,1,0,0.005,0.0479,2,1,409,1365,0,1,1,0.7311
APP002047,Applicant 2047,54,F,UP,Gorakhpur,26.3941,83.4921,Self Employed Business,24419,Gold Loan,127000,12,0,,0.0,0.0,0.0,+918867018147,manoj91@outlook.com,Android-Realme,Opera,2026-08-23T17:00:00,616,0,0,0.01,0.0269,2,1,1413,30,0,0,0,0.1831
APP002048,Applicant 2048,46,F,Rajasthan,Jodhpur,25.8432,72.6596,Self Employed Business,30702,Consumer Durable,47000,12,0,,0.0,0.0,0.0,+917739431460,suresh19@gmail.com,Android-Samsung,Chrome,2026-08-18T21:08:00,730,4,0,0.003,0.0827,1,2,1254,405,0,0,0,0.2227
APP002049,Applicant 2049,35,F,Maharashtra,Latur,18.6995,76.3055,Daily Wage,6275,Two Wheeler,47000,24,0,,0.0,0.0,0.0,+917500518697,ramesh21@outlook.com,iPhone,Firefox,2026-08-19T17:46:00,691,1,0,0.005,0.0414,1,1,1,389,0,1,0,0.2695
APP002050,Applicant 2050,27,F,UP,Gorakhpur,26.3731,83.6311,Farmer,16936,Consumer Durable,49000,12,1,Vegetables,5.38,0.579,-1.6,+917228502711,priya98@outlook.com,Android-Xiaomi,Safari,2026-08-24T15:50:00,836,1,0,0.005,0.0187,1,1,1886,2160,0,0,0,0.1824
APP002051,Applicant 2051,39,M,Bihar,Muzaffarpur,25.9433,85.5361,Self Employed Business,10056,Tractor,381000,60,1,Paddy,4.86,0.788,-55.2,+919835267352,arjun62@yandex.com,Android-Realme,Chrome,2026-08-01T08:59:00,700,1,0,0.014,0.0251,1,1,1706,624,0,0,1,0.6225
APP002052,Applicant 2052,39,M,Tamil Nadu,Salem,11.4429,78.088,Daily Wage,13245,Two Wheeler,116000,24,0,,0.0,0.0,0.0,+917774997371,priya51@tempmail.com,Android-Xiaomi,InApp,2026-08-24T10:55:00,711,0,0,0.008,0.0263,1,2,1101,1500,0,1,1,0.7773
APP002053,Applicant 2053,34,F,UP,Gorakhpur,26.4907,83.5586,Self Employed Business,20519,Three Wheeler,246000,36,0,,0.0,0.0,0.0,+918509665837,pooja21@gmail.com,iPhone,Opera,2026-08-25T11:39:00,644,1,0,0.007,0.036,2,5,1,852,0,1,0,0.5007
APP002054,Applicant 2054,44,M,Rajasthan,Jaipur,27.0312,75.79,Self Employed Business,37901,Gold Loan,218000,12,0,,0.0,0.0,0.0,+918493109825,kavita96@yandex.com,Android-Realme,Edge,2026-08-25T13:29:00,559,3,0,0.011,0.0997,0,1,823,818,0,0,1,0.6225
APP002055,Applicant 2055,36,F,UP,Varanasi,25.0592,82.7545,Farmer,13759,Used Car,465000,48,1,Paddy,3.31,0.79,-24.4,+918575691094,arjun23@yandex.com,iPhone,InApp,2026-08-09T13:29:00,705,1,0,0.015,0.0299,1,1,1082,1606,1,0,1,0.8808
APP002056,Applicant 2056,40,M,UP,Lucknow,26.8739,81.2489,Salaried,31068,Consumer Durable,29000,12,0,,0.0,0.0,0.0,+919031440698,pooja39@gmail.com,Android-Xiaomi,InApp,2026-08-21T15:29:00,688,0,0,0.002,0.0126,1,4,1,270,0,0,0,0.3215
APP002057,Applicant 2057,38,M,Tamil Nadu,Tirunelveli,8.7544,77.4604,Self Employed Business,21302,Gold Loan,244000,12,0,,0.0,0.0,0.0,+918650223972,manoj22@gmail.com,Android-Samsung,InApp,2026-08-01T15:20:00,580,0,0,0.021,0.0311,2,1,741,402,0,0,0,0.1824
APP002058,Applicant 2058,57,F,Maharashtra,Latur,18.1049,76.5403,Salaried,20030,Mobile Loan,10000,9,0,,0.0,0.0,0.0,+919486208551,suresh76@tempmail.com,Feature-Phone,Edge,2026-08-18T14:13:00,699,0,0,0.001,0.0123,1,2,241,526,0,0,1,0.6792
APP002059,Applicant 2059,22,M,UP,Lucknow,26.4554,81.186,Daily Wage,11710,Three Wheeler,195000,36,0,,0.0,0.0,0.0,+918453122030,kavita77@yahoo.com,Android-Realme,Opera,2026-08-02T18:44:00,568,0,0,0.01,0.0428,0,1,1,885,0,1,0,0.2695
APP002060,Applicant 2060,35,M,MP,Indore,23.0682,76.1342,Salaried,16129,Two Wheeler,53000,24,0,,0.0,0.0,0.0,+917366973827,pooja33@rediffmail.com,iPhone,Opera,2026-08-26T11:18:00,668,2,0,0.003,0.0301,1,1,1060,545,0,1,0,0.2689
APP002061,Applicant 2061,47,F,Maharashtra,Latur,18.3728,76.9559,Farmer,18034,Three Wheeler,195000,36,1,Paddy,1.11,0.615,60.1,+918875843398,suresh73@outlook.com,Android-Samsung,Edge,2026-08-21T17:04:00,558,0,1,0.007,0.0639,0,1,1038,921,0,0,0,0.1824
APP002062,Applicant 2062,36,F,MP,Indore,22.848,75.9046,Farmer,22471,Tractor,572000,60,1,Soybean,8.86,0.382,50.6,+919759685428,pooja30@gmail.com,Feature-Phone,Chrome,2026-08-19T10:29:00,550,1,0,0.009,0.0409,0,1,108,1133,0,0,0,0.1824
APP002063,Applicant 2063,33,F,West Bengal,Murshidabad,24.5302,88.3768,Gig Worker,18244,Personal Loan,166000,24,0,,0.0,0.0,0.0,+918603327375,rahul35@yahoo.com,iPhone,Firefox,2026-08-16T08:59:00,819,0,0,0.008,0.0135,1,1,773,536,0,0,0,0.1824
APP002064,Applicant 2064,37,F,Bihar,Muzaffarpur,26.1487,85.6073,Salaried,16528,Mobile Loan,27000,9,0,,0.0,0.0,0.0,+918614366300,kavita64@gmail.com,Other-Android,Edge,2026-08-18T09:08:00,612,0,0,0.003,0.0167,2,2,1853,1665,0,0,0,0.2227
APP002065,Applicant 2065,35,F,Rajasthan,Jodhpur,26.58,73.211,Farmer,16600,Personal Loan,118000,24,0,,0.0,0.0,0.0,+918822477881,manoj55@rediffmail.com,Android-Realme,Opera,2026-08-15T15:42:00,720,0,0,0.007,0.0189,1,1,955,456,0,0,0,0.1824
APP002066,Applicant 2066,52,M,Tamil Nadu,Madurai,9.7484,78.3377,Gig Worker,12794,Used Car,485000,48,0,,0.0,0.0,0.0,+918065954871,deepa40@yahoo.com,Feature-Phone,Chrome,2026-08-22T19:11:00,715,0,0,0.017,0.0197,1,2,762,1095,0,1,0,0.3208
APP002067,Applicant 2067,54,M,Maharashtra,Aurangabad,19.675,74.9457,Daily Wage,5000,Used Car,379000,48,0,,0.0,0.0,0.0,+917349427051,deepa36@yahoo.com,Android-Realme,Opera,2026-08-26T15:43:00,560,0,0,0.022,0.045,0,1,877,1467,0,1,0,0.2689
APP002068,Applicant 2068,52,M,Karnataka,Mysuru,12.5618,76.7772,Farmer,14473,Personal Loan,56000,24,1,Sugarcane,6.23,0.788,-10.0,+919936374400,ramesh66@yandex.com,Feature-Phone,Chrome,2026-08-14T10:12:00,589,0,0,0.004,0.0243,2,1,239,2053,0,1,1,0.7311
APP002069,Applicant 2069,32,F,MP,Indore,22.5113,75.6193,Salaried,15523,Tractor,658000,60,1,Maize,2.32,0.74,2.4,+919618417294,rahul90@outlook.com,Android-Realme,InApp,2026-08-28T08:39:00,699,2,0,0.016,0.0277,1,1,150,371,0,0,0,0.1824
APP002070,Applicant 2070,38,M,Maharashtra,Latur,18.5503,76.6562,Farmer,13424,Consumer Durable,38000,12,0,,0.0,0.0,0.0,+918709972900,manoj67@gmail.com,Other-Android,Edge,2026-08-04T15:07:00,655,3,0,0.005,0.0744,2,1,1,485,0,1,0,0.2695
APP002071,Applicant 2071,23,F,West Bengal,Murshidabad,23.8009,87.908,Gig Worker,16668,Two Wheeler,68000,24,0,,0.0,0.0,0.0,+917740770012,suresh41@gmail.com,Android-Realme,Edge,2026-08-04T21:59:00,587,0,0,0.004,0.0296,2,2,552,486,0,0,0,0.2227
APP002072,Applicant 2072,42,F,MP,Indore,22.9547,76.0617,Self Employed Business,25613,Gold Loan,490000,12,0,,0.0,0.0,0.0,+918461427952,kavita85@gmail.com,Feature-Phone,Opera,2026-08-03T13:41:00,604,0,0,0.035,0.0293,2,1,470,1244,0,0,0,0.1824
APP002073,Applicant 2073,36,M,Tamil Nadu,Madurai,9.8558,77.9046,Self Employed Business,29394,Two Wheeler,91000,24,0,,0.0,0.0,0.0,+918361819173,ramesh18@yandex.com,Android-Realme,Edge,2026-08-01T20:25:00,583,0,0,0.003,0.0296,2,1,45,30,0,0,1,0.6236
APP002074,Applicant 2074,32,F,Karnataka,Mysuru,12.0687,76.9733,Salaried,28589,Mobile Loan,16000,9,0,,0.0,0.0,0.0,+918179853511,pooja18@tempmail.com,Other-Android,Chrome,2026-08-22T12:12:00,850,2,0,0.001,0.0159,1,1,675,874,0,1,1,0.7311
APP002075,Applicant 2075,36,M,Bihar,Muzaffarpur,25.7485,85.4593,Self Employed Business,16526,Consumer Durable,22000,12,0,,0.0,0.0,0.0,+917878126066,priya68@gmail.com,Other-Android,Chrome,2026-08-28T10:27:00,662,0,0,0.002,0.0229,1,2,823,30,0,0,0,0.2235
APP002076,Applicant 2076,35,M,Rajasthan,Udaipur,24.7125,73.9671,Farmer,14392,Two Wheeler,105000,24,0,,0.0,0.0,0.0,+917907403002,anita82@tempmail.com,iPhone,Safari,2026-08-11T17:14:00,658,2,0,0.007,0.0507,2,2,891,546,0,1,1,0.7773
APP002077,Applicant 2077,37,M,Rajasthan,Jodhpur,26.5357,73.2308,Driver,11349,Consumer Durable,27000,12,0,,0.0,0.0,0.0,+917910151936,ramesh13@rediffmail.com,Android-Samsung,Opera,2026-08-07T18:39:00,672,2,0,0.004,0.0483,1,1,499,42,0,1,0,0.2697
APP002078,Applicant 2078,43,F,Tamil Nadu,Madurai,9.723,78.0652,Farmer,24045,Used Commercial Vehicle,655000,48,1,Pulses,1.91,0.414,-21.5,+917900073907,kavita36@gmail.com,Feature-Phone,Opera,2026-08-28T15:46:00,669,1,0,0.012,0.0333,1,2,987,2290,1,0,0,0.5622
APP002079,Applicant 2079,41,M,Karnataka,Tumakuru,13.3681,76.8032,Self Employed Business,16061,Consumer Durable,27000,12,0,,0.0,0.0,0.0,+919861271701,pooja78@yahoo.com,Android-Realme,Edge,2026-08-18T10:52:00,658,2,0,0.003,0.0503,2,1,842,864,0,0,0,0.1824
APP002080,Applicant 2080,49,F,MP,Indore,23.1076,75.9027,Driver,15285,Tractor,548000,60,1,Paddy,2.37,0.94,73.7,+918083193476,priya65@yahoo.com,Android-Xiaomi,Edge,2026-08-17T19:05:00,542,1,0,0.013,0.0515,0,2,2169,409,0,0,0,0.2227
APP002081,Applicant 2081,22,F,Bihar,Muzaffarpur,25.8669,85.2445,Self Employed Business,17452,Tractor,825000,60,1,Wheat,1.4,0.523,-39.6,+919867872357,ramesh59@tempmail.com,Android-Xiaomi,Opera,2026-08-08T18:08:00,717,0,0,0.017,0.0194,1,4,765,1567,0,0,1,0.7773
APP002082,Applicant 2082,34,F,Tamil Nadu,Madurai,10.0602,77.7419,Farmer,16186,Used Car,259000,48,0,,0.0,0.0,0.0,+919122143217,priya79@gmail.com,iPhone,Edge,2026-08-06T13:50:00,622,0,0,0.007,0.0265,2,1,1063,1346,0,1,0,0.2689
APP002083,Applicant 2083,60,F,Tamil Nadu,Tirunelveli,8.7535,77.9392,Farmer,13768,Two Wheeler,50000,24,1,Paddy,6.47,0.66,-16.0,+919941419261,anita10@outlook.com,Other-Android,Chrome,2026-08-17T10:01:00,614,0,0,0.003,0.0223,2,1,854,1822,0,0,0,0.1824
APP002084,Applicant 2084,23,M,Karnataka,Mysuru,12.0651,76.8232,Salaried,21080,Two Wheeler,96000,24,0,,0.0,0.0,0.0,+919915149452,arjun72@yandex.com,iPhone,Opera,2026-08-05T17:54:00,778,1,0,0.004,0.0139,1,1,2310,1077,0,1,1,0.7311
APP002085,Applicant 2085,30,F,West Bengal,Murshidabad,24.4061,88.433,Salaried,27454,Gold Loan,363000,12,0,,0.0,0.0,0.0,+919450825646,rahul77@yahoo.com,Feature-Phone,InApp,2026-08-09T11:10:00,683,1,0,0.024,0.0199,1,1,1123,1912,0,0,0,0.1824
APP002086,Applicant 2086,33,F,Tamil Nadu,Madurai,9.536,78.1279,Salaried,25658,Two Wheeler,52000,24,0,,0.0,0.0,0.0,+919328274847,kavita28@outlook.com,Other-Android,Opera,2026-08-12T21:36:00,822,1,0,0.002,0.0118,1,3,1458,1342,0,1,0,0.3775
APP002087,Applicant 2087,62,M,UP,Lucknow,26.5289,80.8998,Self Employed Business,34100,Used Commercial Vehicle,693000,48,0,,0.0,0.0,0.0,+918961583034,arjun83@outlook.com,Android-Realme,Opera,2026-08-02T11:25:00,595,3,0,0.009,0.0891,2,1,1314,317,0,1,0,0.2689
APP002088,Applicant 2088,49,F,Tamil Nadu,Madurai,10.0282,77.7793,Salaried,22394,Tractor,599000,60,1,Maize,11.84,0.714,-13.6,+919942530977,deepa79@tempmail.com,Android-Realme,InApp,2026-08-28T10:51:00,757,0,0,0.01,0.0102,1,1,1,30,0,0,1,0.6243
APP002089,Applicant 2089,45,M,Tamil Nadu,Salem,11.5856,77.9242,Farmer,8015,Tractor,1200000,60,1,Paddy,9.06,0.825,21.9,+917202229124,anita56@yahoo.com,Android-Realme,Opera,2026-08-05T09:40:00,670,0,0,0.055,0.0246,1,1,559,131,0,2,0,0.3775
APP002090,Applicant 2090,61,M,Rajasthan,Jaipur,26.5638,75.6304,Self Employed Business,26607,Gold Loan,155000,12,0,,0.0,0.0,0.0,+919327745116,deepa17@rediffmail.com,Android-Samsung,Chrome,2026-08-28T19:33:00,556,1,0,0.011,0.0484,0,1,846,1999,0,1,0,0.2689
APP002091,Applicant 2091,43,M,Maharashtra,Nashik,20.051,73.4363,Farmer,29130,Used Car,426000,48,1,Wheat,3.06,0.454,-1.3,+918133273976,ramesh10@tempmail.com,Android-Samsung,Chrome,2026-08-01T14:15:00,705,0,0,0.007,0.0161,1,1,1,1700,0,0,1,0.6231
APP002092,Applicant 2092,29,M,Tamil Nadu,Salem,11.9783,78.4646,Farmer,14282,Used Commercial Vehicle,439000,48,1,Cotton,4.25,0.482,43.9,+918487582870,arjun40@rediffmail.com,Android-Realme,Firefox,2026-08-20T19:16:00,624,0,1,0.014,0.0523,2,1,711,750,1,0,0,0.5
APP002093,Applicant 2093,27,F,Tamil Nadu,Madurai,9.9965,78.3265,Farmer,17707,Used Commercial Vehicle,693000,48,0,,0.0,0.0,0.0,+917808342259,anita20@rediffmail.com,iPhone,Edge,2026-08-10T08:48:00,723,0,0,0.018,0.0191,1,1,919,57,1,0,0,0.5007
APP002094,Applicant 2094,37,F,Andhra,Guntur,16.1692,80.616,Self Employed Business,22271,Tractor,849000,60,1,Cotton,0.7,0.498,-3.4,+918400322903,pooja30@gmail.com,Android-Realme,Opera,2026-08-09T13:44:00,586,2,0,0.014,0.0535,2,1,2057,30,0,1,0,0.2699
APP002095,Applicant 2095,49,F,MP,Bhopal,23.6545,77.5766,Driver,17378,Tractor,853000,60,1,Wheat,8.92,0.647,-76.0,+917031033201,deepa90@tempmail.com,Feature-Phone,Safari,2026-08-06T08:05:00,623,0,0,0.018,0.0221,2,1,198,183,0,0,1,0.6225
APP002096,Applicant 2096,31,F,Rajasthan,Jodhpur,26.2096,72.7031,Self Employed Business,28822,Two Wheeler,75000,24,0,,0.0,0.0,0.0,+919792927651,suresh31@tempmail.com,Android-Realme,Chrome,2026-08-18T08:28:00,507,3,0,0.002,0.1167,0,1,825,1684,0,0,1,0.6225
APP002097,Applicant 2097,55,F,Karnataka,Tumakuru,13.1445,77.3999,Farmer,15650,Used Commercial Vehicle,900000,48,0,,0.0,0.0,0.0,+918355348741,deepa21@yahoo.com,Other-Android,Firefox,2026-08-26T15:36:00,565,0,1,0.026,0.0647,0,1,1287,1487,0,0,0,0.1824
APP002098,Applicant 2098,35,F,Tamil Nadu,Salem,11.4003,78.3408,Daily Wage,13290,Personal Loan,152000,24,0,,0.0,0.0,0.0,+919769712709,arjun49@yandex.com,Android-Realme,Safari,2026-08-27T09:26:00,583,0,0,0.01,0.0407,2,2,1,1224,0,0,1,0.6798
APP002099,Applicant 2099,58,M,MP,Bhopal,23.5374,77.528,Gig Worker,23610,Used Car,447000,48,0,,0.0,0.0,0.0,+918727939392,deepa55@tempmail.com,Android-Xiaomi,Chrome,2026-08-27T11:06:00,702,0,0,0.009,0.02,1,1,840,1468,0,0,1,0.6225
APP002100,Applicant 2100,40,M,Tamil Nadu,Salem,12.0577,78.1136,Salaried,22913,Tractor,521000,60,1,Wheat,7.68,0.704,-23.4,+919197201312,ramesh23@yandex.com,iPhone,Edge,2026-08-06T11:54:00,784,0,0,0.008,0.0092,1,3,906,375,0,0,1,0.7311
APP002101,Applicant 2101,32,M,Maharashtra,Aurangabad,20.0134,75.7333,Farmer,20648,Consumer Durable,26000,12,0,,0.0,0.0,0.0,+918116512843,priya67@gmail.com,Other-Android,Safari,2026-08-07T11:41:00,648,1,0,0.002,0.0352,2,1,1351,1049,0,0,0,0.1824
APP002102,Applicant 2102,24,F,Gujarat,Rajkot,22.08,70.4928,Gig Worker,15687,Two Wheeler,98000,24,0,,0.0,0.0,0.0,+918946326072,suresh79@tempmail.com,Android-Samsung,Firefox,2026-08-13T12:44:00,578,0,0,0.006,0.0307,0,4,326,168,0,0,1,0.7773
APP002103,Applicant 2103,31,F,Tamil Nadu,Salem,11.8656,78.0486,Farmer,6075,Two Wheeler,58000,24,1,Paddy,11.25,0.846,25.5,+918782229918,arjun56@yandex.com,Android-Xiaomi,InApp,2026-08-20T11:45:00,846,2,0,0.007,0.0223,1,3,758,118,0,0,1,0.7311
APP002104,Applicant 2104,21,M,Karnataka,Mysuru,12.0385,76.6752,Homemaker,17496,Personal Loan,90000,24,0,,0.0,0.0,0.0,+919891318104,suresh27@outlook.com,Android-Xiaomi,InApp,2026-08-07T12:00:00,670,1,0,0.005,0.044,1,1,2447,1562,0,0,0,0.1824
APP002105,Applicant 2105,28,F,Maharashtra,Aurangabad,20.1428,75.0252,Farmer,13941,Used Commercial Vehicle,637000,48,0,,0.0,0.0,0.0,+917646575954,kavita35@rediffmail.com,Android-Samsung,InApp,2026-08-05T08:14:00,607,2,0,0.021,0.0615,2,1,518,1652,0,0,0,0.1824
APP002106,Applicant 2106,31,F,Telangana,Warangal,17.6421,79.9872,Daily Wage,13066,Gold Loan,321000,12,0,,0.0,0.0,0.0,+918256496767,priya26@yahoo.com,Android-Realme,Safari,2026-08-07T18:46:00,610,1,0,0.045,0.0578,2,3,693,1131,0,0,0,0.2689
APP002107,Applicant 2107,42,M,Karnataka,Mysuru,12.4761,76.5767,Salaried,21824,Gold Loan,287000,12,0,,0.0,0.0,0.0,+917694460803,deepa11@yandex.com,iPhone,Edge,2026-08-21T12:08:00,850,1,0,0.024,0.0112,1,3,1821,30,0,0,1,0.732
APP002108,Applicant 2108,44,M,Telangana,Warangal,18.0875,79.2316,Salaried,30533,Two Wheeler,112000,24,0,,0.0,0.0,0.0,+918685177024,ramesh16@outlook.com,Other-Android,Firefox,2026-08-27T14:57:00,667,0,0,0.003,0.0136,1,2,1353,1148,0,0,0,0.2227
